X_Flat,Y_Flat,Z_Zero,Intensity
3.0612244897959187,-7.959183673469388,0.0,0.04285774263158809
3.4693877551020407,-7.959183673469388,0.0,-0.18055984416183024
3.8775510204081627,-7.959183673469388,0.0,-0.3497150219355323
4.2857142857142865,-7.959183673469388,0.0,-0.4060164782733484
4.6938775510204085,-7.959183673469388,0.0,-0.33546593836591426
5.1020408163265305,-7.959183673469388,0.0,-0.17675130776054493
5.510204081632654,-7.959183673469388,0.0,-0.007878304201963948
5.918367346938776,-7.959183673469388,0.0,0.08506635603877377
6.326530612244898,-7.959183673469388,0.0,0.04503004034267555
6.73469387755102,-7.959183673469388,0.0,-0.12881020288947476
7.142857142857142,-7.959183673469388,0.0,-0.37649902641543137
7.551020408163264,-7.959183673469388,0.0,-0.5989592897251133
7.95918367346939,-7.959183673469388,0.0,-0.6979109102169632
8.367346938775512,-7.959183673469388,0.0,-0.6174666495809022
8.775510204081634,-7.959183673469388,0.0,-0.3692484833910281
9.183673469387756,-7.959183673469388,0.0,-0.02950437938638678
9.591836734693878,-7.959183673469388,0.0,0.29113458297950345
10.0,-7.959183673469388,0.0,0.49235988509108936
-10.0,-7.551020408163265,0.0,0.15479180010987753
-9.591836734693878,-7.551020408163265,0.0,0.2432262343129051
-9.183673469387756,-7.551020408163265,0.0,0.3425772899501114
-8.775510204081632,-7.551020408163265,0.0,0.39930244929392955
-8.36734693877551,-7.551020408163265,0.0,0.37095227051537183
-7.959183673469388,-7.551020408163265,0.0,0.24329767453215453
-7.551020408163265,-7.551020408163265,0.0,0.034643309128762456
-7.142857142857142,-7.551020408163265,0.0,-0.21273907086851238
-6.73469387755102,-7.551020408163265,0.0,-0.44877113675253955
-6.326530612244898,-7.551020408163265,0.0,-0.6318954223564013
-5.918367346938775,-7.551020408163265,0.0,-0.7395733668092994
-5.5102040816326525,-7.551020408163265,0.0,-0.7705966668639608
-5.1020408163265305,-7.551020408163265,0.0,-0.7405900192674801
-4.6938775510204085,-7.551020408163265,0.0,-0.6742313721965183
-4.285714285714286,-7.551020408163265,0.0,-0.597753873299459
-3.8775510204081627,-7.551020408163265,0.0,-0.5338403631130415
-3.4693877551020407,-7.551020408163265,0.0,-0.49922081092696224
-3.0612244897959187,-7.551020408163265,0.0,-0.5040659800863748
