X_Lorenz,Y_Lorenz,Z_Lorenz
13.945043969297418,26.50269966445283,16.088137910719254
15.200809538812958,27.898787073720573,19.354934021025528
16.47060729230372,28.933919216951992,23.079643933846747
17.716938484768544,29.45499254982162,27.229778970774063
18.89074389127385,29.29690221026811,31.722174442298474
19.931359723173276,28.300786747084373,36.410652555122546
20.768302425564386,26.341421463785792,41.08043343136882
21.325614329386525,23.36142327554663,45.45562127932388
21.529195224002535,19.40529056996423,49.22543840814052
21.316804758598703,14.6415715922256,52.09056294118266
20.649281441961392,9.359817608884102,53.82259649265631
19.520335058653664,3.934038807404608,54.32006233336488
17.96170543352876,-1.2430659357887608,53.63946489435133
16.04122829659701,-5.8359204354872745,51.985803322104374
13.85351342338858,-9.625178700803914,49.663361913250654
11.505644210969331,-12.530063664405304,47.00558017222296
9.102073423431868,-14.591477462607758,44.3104334896626
6.732718334827906,-15.93015031989079,41.800694937728196
4.466431469356037,-16.700010735097976,39.61347758803584
2.3497872489106353,-17.05171864542564,37.811223650829966
0.40963665947700756,-17.11174434128069,36.40224524302417
-1.3425014405987625,-16.975045574602472,35.36142272531232
-2.9057558539991337,-16.706467912720566,34.646341684018665
-4.285827059871277,-16.346276771033203,34.207888408481864
-5.491872030987469,-15.916754642065543,33.99625120405674
-6.534360292095277,-15.428280652861545,33.96381230171039
-7.423752328171904,-14.884300863394873,34.06625008506505
-8.169807181694202,-14.285114472838178,34.2627903813417
-8.781337910808599,-13.630605429760488,34.51618227928776
-9.266264662703788,-12.922091390634394,34.79270027391638
-9.631847335496849,-12.163440891602754,35.06229012149125
-9.885006691107439,-11.361577479794814,35.29885977567406
-10.032663769976176,-10.526468927796936,35.480649542415826
-10.082044285758252,-9.670695822118125,35.59058412232829
-10.04090943939424,-8.808702811136072,35.616505714593124
-9.917688776568422,-7.955849341776129,35.55120610092219
-9.721504833089194,-7.127385728391658,35.39221031548095
-9.46209292261944,-6.337477788016143,35.14130718845996
-9.149631409159111,-5.598385888074198,34.80386370068682
-8.794506857050619,-4.919873578999039,34.38799234228967
-8.407043529245461,-4.308882418638515,33.90365783242524
-7.9972274181847665,-3.7694705106624307,33.36180991078618
-7.574451727432533,-3.302979673259466,32.77361477569763
-7.147304522015226,-2.9083747296880675,32.149834315930306
-6.72341154278251,-2.5826896866725604,31.500375799410975
-6.309339357171515,-2.3215181192674716,30.834010634601345
-5.910557233381111,-2.119495589719468,30.158242807394785
-5.531451069014946,-1.9707364574558732,29.479296999086948
-5.175379607859039,-1.8692025032114135,28.80219273528804
-4.844761897394276,-1.8089939589414756,28.13087258752782
-4.5411851035489965,-1.7845635540973792,27.468357435242705
-4.265522948603834,-1.7908607915112895,26.816908237918266
-4.01805673289458,-1.8234172342108144,26.178180262946576
-3.7985927830262036,-1.8783848124745837,25.553361394882636
-3.6065719859710414,-1.952538801830559,24.943290614276552
-3.441168667556993,-2.0432558382103028,24.34855591533788
-3.3013773846223238,-2.148475629582956,23.76957297063139
-3.186087209118387,-2.2666532345076518,23.20664697996373
-3.0941438116573137,-2.3967071096218406,22.660020609277748
-3.0244001414537665,-2.537966680387431,22.129910957746254
-2.9757567953471327,-2.6901219948809407,21.61653826674471
-2.9471933153005136,-2.8531770712378597,21.12014873436398
-2.9377916908942483,-3.027407817128924,20.641033412031483
-2.946753303517716,-3.2133248479146577,20.179544789678406
-2.97341045795741,-3.411641121695786,19.73611235139566
-3.017233524331248,-3.62324401005628,19.31125811592559
-3.077834572903751,-3.849171202924621,18.905612965773983
-3.1549682359058377,-4.090589679228459,18.519934408740546
-3.2485303802381,-4.348776840583449,18.155126296215034
-3.3585550262726347,-4.625102785341141,17.812260931817747
-3.4852098021794853,-4.921012580025705,17.492603929036623
-3.6287900799641073,-5.238007252044485,17.19764210373452
-3.7897117971721452,-5.5776220712659415,16.92911460185159
-3.968502824581525,-5.941400500538321,16.68904734743866
-4.165792592177205,-6.330861971036914,16.47979073152386
-4.382299530063175,-6.7474613756360355,16.30406022436031
-4.618815714620461,-7.192537875704005,16.16497925319973
-4.876187930728816,-7.667250295028768,16.066123209464113
-5.155294167158811,-8.172496051806638,16.0115627907167
-5.457014355623594,-8.70881029547225,16.005903995234327
-5.78219394960846,-9.276241733324866,16.05432091672269
-6.1315987279801005,-9.874201649184522,16.162575980532118
-6.505859020100543,-10.50128297329598,16.33702037710418
-6.905401415420086,-11.155047155371676,16.584565165925863
-7.330365989415245,-11.831778282426473,16.91261087899232
-7.780507218716368,-12.526206700842682,17.328920573377204
-8.255077166928999,-13.2312087389376,17.84141844134421
-8.752690324129858,-13.937495398280678,18.457893774425116
-9.271170831544941,-14.633311452621957,19.185589084925137
-9.807384893652642,-15.304177431826671,20.03065267907841
-10.357064147470044,-15.93272022278318,20.99744152651642
-10.914629755001357,-16.498652493618142,22.087671806386567
-11.473032028863036,-16.978974700915426,23.299434059125645
-12.023626296068276,-17.348482389840616,24.62611902315754
-12.55611190544551,-17.580660406271885,26.05533920646699
-13.058566755528147,-17.649027587626495,27.56797755528905
-13.517612838737982,-17.528953251091675,29.137541536379796
-13.918746879973352,-17.199895257813104,30.73003646390895
-14.246861717757326,-16.647909440092512,32.30457870942692
-14.486966489990845,-15.86816296942751,33.814927914002986
-14.625086137934511,-14.867074681414499,35.212011954921
-14.64928499228251,-13.663640973915022,36.44734744780437
-14.550720590445762,-12.289528562258708,37.47704388912068
-14.324601387627057,-10.787655100096256,38.26587101505475
-13.970906758873976,-9.209233447220758,38.79073638014743
-13.494739427708655,-7.60957739448226,39.04293016146175
-12.906223224386016,-6.043266970064328,39.028677998091304
-12.219927598953847,-4.559448499231274,38.767870776677626
-11.453879688981589,-3.198028001380046,38.2912221948172
-10.628294520221434,-1.987303512646113,37.63642121598676
-9.764195419463903,-0.9432432494754757,36.84399978722851
-8.88210020246506,-0.07026539485875727,35.95359324039544
-8.00091672170443,0.6368833803982411,35.00107179676391
-7.137136711494162,1.1906644706800753,34.0167533733035
-6.304356593276738,1.608181739819382,33.024660598967785
-5.5131027599671265,1.9088724441819922,32.042617471449134
-4.7709052395522145,2.112657375133548,31.08290957280604
-4.082548978083638,2.2386134957218724,30.153239102793847
-3.450432730703087,2.3041344017514613,29.257760234326508
-2.8749760174576324,2.3244912285329162,28.398050687187045
-2.3550292928585774,2.31269017804154,27.573940770180496
-1.8882573457685656,2.2795294565939477,26.784171151829742
-1.4714786655323142,2.23377618449046,26.026883205367856
-1.1009531805300368,2.182404429966508,25.299963446567528
-0.7726174194803823,2.1308542473563548,24.601270503675316
-0.4822702527967086,2.083286528753169,23.928773272478495
-0.22571457464172084,2.042819348034892,23.28062558067037
0.0011388176259404803,2.011738838658203,22.655197957517046
0.20219881972916676,1.9916823178193526,22.051082255353073
0.3811471695381853,1.983794136107494,21.46708055334971
0.5414118661951162,1.9888562323055363,20.902186247126288
0.6861563028061581,2.007396075880968,20.35556251751285
0.8182802801136391,2.0397749047223206,19.826521391742784
0.9404297425745072,2.086259119325773,19.314505230433692
1.0550126802496338,2.14707750423527,18.81907155888744
1.1642191626481975,2.2224666884113,18.33988159057491
1.2700439152245078,2.31270697118422,17.876692464562872
1.374310220820479,2.4181503528456614,17.42935305967236
1.4786942340229972,2.5392423306249747,16.997803198868393
1.5847490436831948,2.6765387570329207,16.58207607682939
1.6939280150181675,2.8307188096435123,16.182303803803165
1.807607094480702,3.0025948881441917,15.798726041311355
1.9271058738470508,3.193120032957032,15.431701798426328
2.053707289758049,3.4033932455126013,15.081724554182394
2.188675885333504,3.6346628775992555,14.749440967919755
2.3332745845600793,3.888328039030284,14.435673532023745
2.4887799300071,4.165937740684027,14.141447607735463
2.6564957110747924,4.469187233805385,13.868023360582587
2.837764863347852,4.799910714783546,13.616933171486327
3.0339794484914213,5.160069224367112,13.390025133316222
3.2465884260789903,5.551732167008388,13.189513236223018
3.47710280017193,5.9770503944570486,13.01803477723807
3.7270975596004416,6.4382182227939175,12.878715369811742
3.998209625919789,6.937421070997962,12.775241634213598
4.292130770427606,7.4767646147918825,12.71194116101913
4.610594154864034,8.058180446272939,12.693868578055879
4.9553527840049245,8.683302242486173,12.726895412618646
5.3281477298530495,9.353305433436097,12.817799794365415
5.730663500211354,10.0687024347,12.974349730966852
6.164467393660218,10.829084865989893,13.205370526844646
6.630929140893186,11.6328041272155,13.520782718391196
7.131116639525418,12.476582724042785,13.931591511341988
7.665663247977155,13.355051515453455,14.449802071051238
8.234602074724785,14.260213542966508,15.088227291591735
8.837163221548957,15.180844510867178,15.860146404085262
9.47153135048078,16.101854742886573,16.778765174477876
10.13456368972136,17.003658969868102,17.856423656473176
10.821473217736033,17.861629585119655,19.103499006851525
11.525488854474395,18.64574576155764,20.526963828473757
12.23751454518272,19.320592254982163,22.12859147596308
12.945822316162664,19.84590080456846,23.90285599068962
13.635830165003243,20.1778507800054,25.834661552805894
14.29003222650346,20.271334145362253,27.89715470804039
14.888162418389339,20.0833174292731,30.050010764607112
15.407677919477715,19.5772753227512,32.23871406208846
15.824637659805063,18.728415158909485,34.395418547571666
16.115015409715504,17.529079195339207,36.44191122462452
16.256421788277873,15.993373108663071,38.29494073881135
16.23011692031639,14.159850388222019,39.87369250982699
16.023090267106955,12.091137707236028,41.10855431664858
15.629895011119862,9.86983083929432,41.94970011068859
15.053888593937307,7.590809049234679,42.37368563902706
14.307580639467044,5.351102335800433,42.3864326263033
13.411932809100383,3.239240863291487,42.0217410380636
12.394663614519494,1.326261967967427,41.33560608515815
11.287823449864288,-0.33990416692499203,40.39770896579746
10.12505068818536,-1.7359366251429555,39.282068944448305
8.938951956852527,-2.860892458192936,38.05878264271919
7.758967515347981,-3.7314332814878957,36.788147969871595
6.609927435664393,-4.375988494856067,35.51760999450749
5.511335842612347,-4.829137175440705,34.28122406388428
4.4772885408070415,-5.127025156873944,33.100908120808384
3.516857171038943,-5.3041372800752535,31.988665527753817
2.6347577259275234,-5.391371576916069,30.949095514717637
1.8321447956431642,-5.415159383065913,29.981736721835578
1.1074143777722565,-5.397316075447714,29.083010181774004
0.4569413324502595,-5.355336325158939,28.247692589360042
-0.12428643331066047,-5.302914771725552,27.469950041815736
-0.6421492671521496,-5.250544404196089,26.74400884433193
-1.1029887808565435,-5.206104298155746,26.064551607562787
-1.5133003325864638,-5.17539103380204,25.42691964435613
-1.8795094027080215,-5.162575557043695,24.82718766356714
-2.207816018141589,-5.170583107666793,24.26216041888856
-2.5040927270941093,-5.20140189759434,23.729326436467254
-2.7738236441441324,-5.256329504720751,23.226792324786054
-3.0220742302017944,-5.33616657275273,22.75321250674116
-3.253483464456888,-5.441366719772429,22.307723088103867
-3.4722717899884423,-5.572150340654343,21.889884438889354
-3.6822596450550322,-5.728588656211938,21.499634391559923
-3.886892546170723,-5.910663109230444,21.137252316103883
-4.089269602476695,-6.1183041063260015,20.803333378163053
-4.292173052861625,-6.351412165821106,20.49877177141911
-4.498096964157574,-6.609863740823693,20.22475145897215
-4.709273641824185,-6.893503321995135,19.982742833660502
-4.927696609841281,-7.202122867306871,19.774503626370546
-5.15513923558784,-7.5354291445797585,19.602082294036215
-5.393168226487032,-7.892999203766478,19.467821963930735
-5.643151324214976,-8.274223926597406,19.37436277006699
-5.906258584453219,-8.678239448894377,19.324640073280833
-6.1834566708973355,-9.1038462448095,19.321875600423073
-6.475495628288552,-9.549415844455813,19.3695579723447
-6.782887649905279,-10.012785582214052,19.47140843195034
-7.105877443136156,-10.491142510572015,19.631326870432492
-7.444403949879741,-10.980898741670028,19.8533125497403
-7.79805342905877,-11.47756207658482,20.141353341404404
-8.166004293811374,-11.975607921057197,20.49927700871909
-8.546964656535957,-12.468361203381521,20.93055827886346
-8.939104311220513,-12.947900276667653,21.438076483396028
-9.339983907765227,-13.404998461872715,22.02382075568293
-9.746485363175976,-13.829122656972407,22.688543568039808
-10.154749092555619,-14.208511754115152,23.431369155176213
-10.560125358711572,-14.53035963583096,24.24937136278818
-10.957148786423511,-14.781127125301953,25.137145652395873
-11.339546620311356,-14.947003064454512,26.08641185976172
-11.700292264725672,-15.014525253093035,27.085696591001263
-12.031715563562408,-14.971356171601307,28.12015468534749
-12.325679624366298,-14.80718593990799,29.17159488431314
-12.573830255920468,-14.514707048573008,30.218771987735394
-12.767917935185721,-14.090575354583518,31.237992694494146
-12.9001836771255,-13.53624535105736,32.20405265384303
-12.963789844518686,-12.858552383317967,33.091478429679974
-12.953266098398615,-12.069918295882076,33.8759947129092
-12.864931318146962,-11.188085881832293,34.53608348862319
-12.697246774515495,-10.235342371305853,35.054460826772925
-12.451056334194531,-9.23726664780591,35.4192818838269
-12.129677365555668,-8.221115014379874,35.62490497431626
-11.738821130438089,-7.214027491421308,35.672102235430025
-11.28634176653641,-6.2412728581456225,35.567687959337135
-10.781834875697331,-5.324745002648352,35.32362766577387
-10.236125888392433,-4.481876110787242,34.955769475090726
-9.660700910631913,-3.7250560297027095,34.48238610328361
-9.067136422538994,-3.0615615360950863,33.922722328979084
-8.466578933894603,-2.4939246072374233,33.29571236134403
-7.869313501228885,-2.020619693979843,32.61897679379843
-7.284444120503981,-1.6369317325870354,31.90814631101732
-6.719692881712286,-1.3358756810875707,31.17650378674129
-6.181311161649814,-1.1090656254317193,30.434897095478757
-5.674086608028005,-0.9474664032398865,29.691854636894156
-5.201424587549193,-0.8419944418281755,28.953831910878776
-4.765481572977091,-0.7839616498735548,28.225525432511724
-4.367329580666738,-0.7653746604460961,27.51020430227534
-4.007134088644674,-0.7791119062331973,26.810025288163256
-3.684331870403526,-0.8190046694951266,26.126311339262262
-3.397799150312686,-0.8798475312798728,25.459784553606905
-3.1460039884094044,-0.9573604748207303,24.810752417452594
-2.927139637050537,-1.048120726219715,24.179250951708507
-2.739237745967455,-1.1494781787822892,23.565150883550935
-2.5802617892489383,-1.2594644579689434,22.96823380014444
-2.4481820561209386,-1.3767025539684703,22.388245045632065
-2.341034105905692,-1.5003215062550992,21.824929362640958
-2.256962845940633,-1.6298788008768914,21.278054284463536
-2.194254441434259,-1.7652918301920786,20.747425262514163
-2.151358180310041,-1.9067788551857798,20.232895583235383
-2.126900247797615,-2.05480930287721,19.734373343897232
-2.1196911533055744,-2.2100628436791134,19.251827132214636
-2.1287283223429285,-2.373396461596647,18.78529158193554
-2.1531951362683004,-2.545818604897337,18.33487363576342
-2.192457483131204,-2.7284694496372905,17.900760114521923
-2.2460586797818127,-2.922606295749453,17.483227044091525
-2.3137134413785767,-3.129593124601087,17.082651108630614
-2.395301409700828,-3.3508933620968846,16.699523562518152
-2.4908606049404334,-3.588064899885828,16.33446693012421
-2.6005810344349727,-3.8427564184808043,15.98825484039185
-2.724798572839556,-4.116704020821427,15.661835372599946
-2.863989117637743,-4.411727114295204,15.356358321737984
-3.0187629173034893,-4.729722364890787,15.073206817611593
-3.189858862062219,-5.072654380228336,14.81403374065135
-3.3781384138788306,-5.4425415496984195,14.580803356190149
-3.5845787274607894,-5.841435170859914,14.375838520140091
-3.810264371800702,-6.27138961335328,14.201873668782746
-4.056376895955959,-6.7344208087941695,14.062113561669616
-4.324181287239781,-7.23244980597524,13.960297356456136
-4.615008139113327,-7.76722750241172,13.900767001402963
-4.930230075443166,-8.340235977825408,13.888538062785301
-5.27123066568139,-8.952561158560428,13.929369870319373
-5.639363714969294,-9.604730917225154,14.029830156264776
-6.03590043519488,-10.29651229714009,14.197347062364148
-6.461961621389401,-11.026661562899891,14.440238371254077
-6.91843161554045,-11.79262153967234,14.767703986335723
-7.405850607953639,-12.590162675146864,15.189763003601827
-7.924281814672961,-13.412968062873452,15.717111295858828
-8.47315043949301,-14.252169098143495,16.360869716983434
-9.051052305358057,-15.095848425890642,17.13218758644051
-9.655531917411317,-15.928541327631201,18.04166238776703
-10.282832858433306,-16.73078638094762,19.09853678262739
-10.927628210684738,-17.47880110173549,20.309641267878362
-11.582745499789812,-18.144386901032316,21.678069234150996
-12.238909639914063,-18.695196183303196,23.20160554515074
-12.884538294252977,-19.09551538296581,24.87098423182586
-13.50563600312426,-19.307719464019762,26.668126977647038
-14.085844349213811,-19.294520191802366,28.564607236224667
-14.606711933472667,-19.022045293405338,30.52068045873692
-15.048245269465934,-18.463636307100245,32.485291006366346
-15.389784373229364,-17.60404235234194,34.397469856684516
-15.611210171140621,-16.443445112532427,36.189428152836996
-15.694433665279803,-15.00054182065316,37.7913975113216
-15.625044480817138,-13.313832015128403,39.137876996494654
-15.393923234248264,-11.440395460056129,40.17449245105322
-14.99857045682905,-9.451859483381085,40.86429834717393
-14.443899359484254,-7.4278800371696985,41.19222752867801
-13.7422974272528,-5.448129169281573,41.166643645025275
-12.912880601455676,-3.5842485467029053,40.81756459582152
-11.980017395980399,-1.8932892489629884,40.19192594189477
-10.971344581278657,-0.41376150772931775,39.346957631492906
-9.915586273923724,0.8352899285907576,38.343100628744104
-8.840498653672276,1.8525160955467188,37.237794051804116
-7.771197178750376,2.650657993370012,36.0810145499368
-6.729011661538337,3.2521429881554083,34.912866302739396
-5.730896196568962,3.6847891379317423,33.76301945374347
-4.7893276631188915,3.9782139092345385,32.65150082775299
-3.9125735058835485,4.161207386035971,31.5902644397599
-3.1051954166915965,4.260067047436816,30.585047090322057
-2.3686691702787552,4.297737140730447,29.63716242787514
-1.702028539177835,4.293538731019608,28.745038921793036
-1.1024718121580905,4.263284118786313,27.905427296002614
-0.5658962190636502,4.219608640194883,27.11428106242738
-0.08734573313779681,4.17240030381368,26.367354961675172
0.33862887055735086,4.12925025499728,25.66058108239569
0.7176910090013437,4.095879700305596,24.990281753699456
1.0555098781317689,4.076521380552512,24.353270000616074
1.3576110283738432,4.0742477621192785,23.746877553122197
1.6292747017483866,4.091246143887142,23.168939921980744
1.8754718459622621,4.129044922125704,22.617759162469866
2.1008291535786063,4.188696884494208,22.09205799315894
2.3096159266701664,4.270925683705499,21.590933811979195
2.5057469023736996,4.376241240297805,21.113817556800193
2.69279633616611,4.505029131157108,20.66043995127135
2.87401961566521,4.657618243928414,20.23080614529113
3.0523794784915306,4.834330216852519,19.825178843370004
3.2305745523276292,5.035513478072351,19.444069511008525
3.4110684449021016,5.261564056383827,19.088237007716597
3.596118006050274,5.512934751134232,18.758692905413106
3.78779968055867,5.79013371204573,18.456712733849432
3.988033083707376,6.09371297950732,18.183852393862235
4.19860107328737,6.42424706379057,17.941968953008164
4.42116567233769,6.782301192643241,17.733244953765556
4.657279224368245,7.168388430483923,17.560215193788835
4.908390144979813,7.5829144750275095,17.42579465371608
5.175842577984582,8.026108583404163,17.33330582307815
5.46086917852654,8.497938796442645,17.28650307987784
5.764576140318151,8.99800945973156,17.289590984959414
6.087919472259491,9.525439047745758,17.34723233177975
6.431671429808118,10.078716574476445,17.46454052820488
6.79637594427495,10.655535545578141,17.647049381864687
7.182291904405269,11.252605635455973,17.900651652901633
7.589323277510339,11.865444257832747,18.231495925747595
8.01693537554258,12.488153168826203,18.645829624100706
8.464057154870943,13.113189431091936,19.149774669934924
8.928970382493043,13.73114566705259,19.74902186034411
9.409187910948997,14.330561604737914,20.448431207189703
9.901325280327889,14.897797286630638,21.25152917841541
10.400972480958163,15.417007361257438,22.159901102610828
10.90257596898809,15.870264366823053,23.172489099572886
11.399344808771586,16.23788476648507,24.28482368598974
11.883198804542934,16.49901167710806,25.48824086187931
12.344780091799446,16.632498892211135,26.769164797271365
12.773551971840615,16.618117802358327,28.108565814691907
13.158008554892385,16.43806891357142,29.481727973859396
13.48601459076029,16.078722330875053,30.85847107512998
13.745285364771766,15.53244128130161,32.203957352676156
13.92400095642475,14.799270933749952,33.48016353483531
14.01152795415727,13.888220201408343,34.648009800265605
13.999197178882376,12.81785024783493,35.67001472811377
13.881062485777631,11.615931259918614,36.51321046565234
13.65454936319173,10.318047883036465,37.151939529729226
13.320899215176205,8.965211303429767,37.570104083776755
12.88533042400156,7.600735270608105,37.76248140370017
12.356870908662215,6.266799931453551,37.734861753872984
11.747863810941348,5.001207632076201,37.50297915140355
11.073198193054834,3.8347985070663997,37.09043476888484
10.34935822445599,2.789848663426751,36.525991347373015
9.593407268353067,1.8795647900667283,35.8406963435413
8.822023020524433,1.1085792092552764,35.06525874623053
8.050678639397518,0.47419466411065003,34.227984292705635
7.293030241868831,-0.03194228364834162,33.35341393343287
6.560532989317114,-0.422048957949537,32.46166000146824
5.862274794590449,-0.7105371446375319,31.568327073645072
5.204993600667651,-0.9126169118179986,30.684851378411583
4.593232549419086,-1.0432370851335788,29.819087023128535
4.02958558596382,-1.1163596115308416,28.975993063816475
3.5149910662143533,-1.1445244912350885,28.158315249454265
3.049039510469409,-1.13864401319751,27.367196909184603
2.630271158102717,-1.1079631568031019,26.60268728576036
2.2564477266121354,-1.0601304119239234,25.86413985611762
1.9247899127585295,-1.0013345401444356,25.150508171375503
1.632177467468233,-0.9364744634607484,24.460554367250488
1.375312274375335,-0.8693396847351149,23.79298799227594
1.15084707846429,-0.8027867353610906,23.14655217709174
0.9554836970817518,-0.7389031055327513,22.520071938012425
0.7860450168203016,-0.6791542552333245,21.912476587621498
0.6395250896149389,-0.6245120382502208,21.322805420438474
0.513121376828423,-0.5755645832490139,20.750203364721173
0.4042527808206793,-0.5326086811043204,20.193911263414506
0.31056663462817935,-0.4957262635023005,19.653253877652528
0.2299373448151314,-0.4648467923341449,19.127627547208267
0.16045893110020376,-0.43979742677074496,18.61648862291096
0.10043329531310888,-0.4203427704476944,18.11934323205
0.04835568873702855,-0.4062158735525876,17.635738581766027
0.002898532508066931,-0.39714200482576856,17.165255791102183
-0.037105521225316615,-0.39285653619445005,16.707504125382677
-0.07268062272222996,-0.3931181102861297,16.26211645350456
-0.10472437147861993,-0.39771809603927144,15.82874573543503
-0.13402374393468508,-0.40648718460850913,15.407062356933096
-0.1612700880020675,-0.4192998392630226,14.996752150091641
-0.187073063128163,-0.43607719012106655,14.597514964642302
-0.21197347582745335,-0.4567888575107932,14.209063681875671
-0.23645501399578733,-0.48145409599836403,13.831123588244111
-0.260954922196045,-0.5101425737408436,13.46343204824101
-0.2858736873505249,-0.542975037591923,13.105738435777644
-0.3115838223746647,-0.5801240619532781,12.757804300251596
-0.33843784633252605,-0.6218150373088482,12.41940375830497
-0.36677556543015827,-0.6683275213019189,12.090324115503943
-0.3969307610173343,-0.7199970497723657,11.770366734469018
-0.42923738989283744,-0.7772174861058366,11.459348177985476
-0.46403539951413736,-0.8404439733968555,11.157101667957015
-0.5016762569024091,-0.9101965442277427,10.863478914361139
-0.5425282856349425,-0.9870644363311903,10.578352383265045
-0.5869819007045672,-1.0717111581123113,10.301618090142517
-0.6354548264453417,-1.164880345059623,10.033199024931333
-0.6883973783067698,-1.2674024455629294,9.773049339308159
-0.7462978850323858,-1.3802022716007711,9.521159455467792
-0.8096883236892244,-1.5043074450471143,9.277562290350776
-0.8791502358250134,-1.6408577626416612,9.042340831009689
-0.9553209885066781,-1.791115490306325,8.815637347072581
-1.0389004386866427,-1.956476578337914,8.59766458669127
-1.1306580526517698,-2.138482760278853,8.388719374801322
-1.231440523414478,-2.3388344562930095,8.18919911900695
-1.3421799167023312,-2.55940434179158,7.999621831103805
-1.463902359211256,-2.8022513574211065,7.820650393337104
-1.5977372590322412,-3.069634818812321,7.653121939913765
-1.7449270150102492,-3.3640281224400517,7.498083387399123
-1.9068371257532295,-3.688131322783798,7.356834332569478
-2.0849665454562865,-4.04488155643327,7.230978741010333
-2.2809580465539847,-4.437459885937576,7.1224870685050234
-2.496608230492344,-4.8692925982094835,7.033770678342455
-2.7338766672640578,-5.34404427909579,6.967770620026975
-2.994893428447231,-5.865599047929371,6.928062983127382
-3.281963990395445,-6.438025114414935,6.918983077336152
-3.597570102797394,-7.065516247481783,6.945770527888234
-3.9443647172658327,-7.752301749870016,7.014736880605578
-4.325158420526251,-8.502514046678108,7.13345628545395
-4.742893983141437,-9.319999978753806,7.310977986754837
-5.200604582702674,-10.20805835920328,7.558056291995806
-5.701349960352735,-11.169082436883214,7.88738887504294
-6.248123208005783,-12.20408195891302,8.3138469821288
-6.843719083096507,-13.312056234797032,8.85467047313759
-7.49055279826656,-14.489188242800655,9.529585660080597
-8.190416342719969,-15.72783249856291,10.360783671178995
-8.944157958304263,-17.015279430500765,11.37267106993214
-9.751270105523913,-18.33230119994785,12.59127331071146
-10.609373214966308,-19.65152474724285,14.043138228990937
-11.513588368193961,-20.935745054153728,15.75355814575097
-12.455804036789937,-22.136392508460645,17.743918769214062
-13.423862883957009,-23.19250596333673,20.028013273703525
-14.400727191894982,-24.03072947096865,22.60726311960997
-15.363727419802348,-24.56701550258064,25.46500256309021
-16.28405622808018,-24.710815443860632,28.560345125071546
-17.126732149658224,-24.37246037418407,31.822659003031692
-17.85130497211081,-23.474039201998195,35.14826076951894
-18.41357839509955,-21.963240979809633,38.40139614288665
-18.768544653570558,-19.828339337056242,41.421577508331545
-18.874524121919126,-17.11102117582089,44.03849283064627
-18.698173827309304,-13.912721765950081,46.09375684116604
-18.21962862117338,-10.390392442238685,47.466014891975526
